z,volumeWeightedAvg
1.308168000000000109e-01,9.176812514514571806e-01
1.308862500000000095e-01,9.176541997015743579e-01
1.309557000000000082e-01,9.176272147113011535e-01
1.310251500000000069e-01,9.176002179564082262e-01
1.310946000000000056e-01,9.175732878938287485e-01
1.311640500000000042e-01,9.175463461348262184e-01
1.312335000000000029e-01,9.175194710068445003e-01
1.313029500000000016e-01,9.174925842581638236e-01
1.313724000000000003e-01,9.174657640770543798e-01
1.314418499999999990e-01,9.174389323318319356e-01
1.315112999999999976e-01,9.174121670518475824e-01
1.315807499999999963e-01,9.173853897145445302e-01
1.316502499999999964e-01,9.173586398380322304e-01
1.317196999999999951e-01,9.173319569966748022e-01
1.317891499999999938e-01,9.173052627508727630e-01
1.318585999999999925e-01,9.172786348331788409e-01
1.319280499999999912e-01,9.172519955841346162e-01
1.319974999999999898e-01,9.172254225900928759e-01
1.320669499999999885e-01,9.171988383200899708e-01
1.321363999999999872e-01,9.171723202330054336e-01
1.322058500000000136e-01,9.171457909350847482e-01
1.322753000000000123e-01,9.171193277336729954e-01
1.323447500000000110e-01,9.170928528416523173e-01
1.324142500000000111e-01,9.170664054076816951e-01
1.324837000000000098e-01,9.170400246212440099e-01
1.325531500000000085e-01,9.170136327700331158e-01
1.326226000000000071e-01,9.169873068593550336e-01
1.326920500000000058e-01,9.169609699646347201e-01
1.327615000000000045e-01,9.169346989524738145e-01
1.328309500000000032e-01,9.169084170278762880e-01
1.329004000000000019e-01,9.168822009159406372e-01
1.329698500000000005e-01,9.168559739461761282e-01
1.330392999999999992e-01,9.168298127095547700e-01
1.331087499999999979e-01,9.168036406715128761e-01
1.331781999999999966e-01,9.167775342742159328e-01
1.332476499999999953e-01,9.167514165993982944e-01
1.333171499999999954e-01,9.167253263666352847e-01
1.333865999999999941e-01,9.166993023256817530e-01
1.334560499999999927e-01,9.166732676335148655e-01
1.335254999999999914e-01,9.166472984288309700e-01
1.335949499999999901e-01,9.166213186455097750e-01
1.336643999999999888e-01,9.165954042834912885e-01
1.337338499999999875e-01,9.165694794086022279e-01
1.338032999999999861e-01,9.165436198877715546e-01
1.338727500000000126e-01,9.165177499162142638e-01
1.339422000000000113e-01,9.164919452251037990e-01
1.340116500000000099e-01,9.164661301353678180e-01
1.340811000000000086e-01,9.164403802221723350e-01
1.341505500000000073e-01,9.164146194308568916e-01
1.342200500000000074e-01,9.163888860509172840e-01
1.342895000000000061e-01,9.163632183944131482e-01
1.343589500000000048e-01,9.163375404889129161e-01
1.344284000000000034e-01,9.163119276100515354e-01
1.344978500000000021e-01,9.162863045465516887e-01
1.345673000000000008e-01,9.162607464301998350e-01
1.346367499999999995e-01,9.162351781865949452e-01
1.347061999999999982e-01,9.162096748219736853e-01
1.347756499999999968e-01,9.161841613944563534e-01
1.348450999999999955e-01,9.161587127549389864e-01
1.349145499999999942e-01,9.161332535765432938e-01
1.349840499999999943e-01,9.161078217770368681e-01
1.350534999999999930e-01,9.160824552878921168e-01
1.351229499999999917e-01,9.160570788718553903e-01
1.351923999999999904e-01,9.160317670799822398e-01
1.352618499999999890e-01,9.160064454361520614e-01
1.353312999999999877e-01,9.159811883506000507e-01
1.354007499999999864e-01,9.159559214732380106e-01
1.354702000000000128e-01,9.159307190763423812e-01
1.355396500000000115e-01,9.159055069409941519e-01
1.356091000000000102e-01,9.158803592113927694e-01
1.356785500000000089e-01,9.158552018030607922e-01
1.357480000000000075e-01,9.158301087079347980e-01
1.358174500000000062e-01,9.158050054635386017e-01
1.358869500000000063e-01,9.157799295559710950e-01
1.359564000000000050e-01,9.157549184762903138e-01
1.360258500000000037e-01,9.157298978482387719e-01
1.360953000000000024e-01,9.157049413628467471e-01
1.361647500000000011e-01,9.156799753984369294e-01
1.362341999999999997e-01,9.156550735055729584e-01
1.363036499999999984e-01,9.156301621928337742e-01
1.363730999999999971e-01,9.156053148741126746e-01
1.364425499999999958e-01,9.155804581873562276e-01
1.365119999999999945e-01,9.155556653969771919e-01
1.365814499999999931e-01,9.155308627683772515e-01
1.366509499999999933e-01,9.155060874299649765e-01
1.367203999999999919e-01,9.154813765018939842e-01
1.367898499999999906e-01,9.154566563435712068e-01
1.368592999999999893e-01,9.154319999202529257e-01
1.369287499999999880e-01,9.154073343318593903e-01
1.369981999999999867e-01,9.153827323996812648e-01
1.370676500000000131e-01,9.153581213545333162e-01
1.371371000000000118e-01,9.153335738885928219e-01
1.372065500000000104e-01,9.153090173671064589e-01
1.372760000000000091e-01,9.152845243536777975e-01
1.373454500000000078e-01,9.152600223432607596e-01
1.374149000000000065e-01,9.152355837429758667e-01
1.374843500000000052e-01,9.152111356725317615e-01
1.375538500000000053e-01,9.151867148272465613e-01
1.376233000000000040e-01,9.151623578882731591e-01
1.376927500000000026e-01,9.151379920764837195e-01
1.377622000000000013e-01,9.151136895022566886e-01
1.378316500000000000e-01,9.150893781205080568e-01
1.379010999999999987e-01,9.150651298967652503e-01
1.379705499999999974e-01,9.150408729169644539e-01
1.380399999999999960e-01,9.150166790158958952e-01
1.381094499999999947e-01,9.149924764141650346e-01
1.381788999999999934e-01,9.149683368212310208e-01
1.382483499999999921e-01,9.149441885861977486e-01
1.383177999999999908e-01,9.149201032640005282e-01
1.383872499999999894e-01,9.148960088306510308e-01
1.384567499999999896e-01,9.148719415530468524e-01
1.385261999999999882e-01,9.148479376713551936e-01
1.385956499999999869e-01,9.148239252660914644e-01
1.386651000000000133e-01,9.147999755949479672e-01
1.387345500000000120e-01,9.147760174653599696e-01
1.388040000000000107e-01,9.147521219947847282e-01
1.388734500000000094e-01,9.147282181162524894e-01
1.389429000000000081e-01,9.147043768136912112e-01
1.390123500000000067e-01,9.146805271528061221e-01
1.390818000000000054e-01,9.146567399714800040e-01
1.391512500000000041e-01,9.146329439724625310e-01
1.392207500000000042e-01,9.146091750677283194e-01
1.392902000000000029e-01,9.145854691290190575e-01
1.393596500000000016e-01,9.145617549568398896e-01
1.394291000000000003e-01,9.145381030873689365e-01
1.394985499999999989e-01,9.145144430445061312e-01
1.395679999999999976e-01,9.144908452251165887e-01
1.396374499999999963e-01,9.144672392840482722e-01
1.397068999999999950e-01,9.144436954896406622e-01
1.397763499999999937e-01,9.144201436264662863e-01
1.398457999999999923e-01,9.143966538298918811e-01
1.399152499999999910e-01,9.143731560114038981e-01
1.399846999999999897e-01,9.143497201575558897e-01
1.400541499999999884e-01,9.143262758163407389e-01
1.401236499999999885e-01,9.143028584778880585e-01
1.401930999999999872e-01,9.142795035793948033e-01
1.402625500000000136e-01,9.142561407805321894e-01
1.403320000000000123e-01,9.142328397695385078e-01
1.404014500000000110e-01,9.142095309132945991e-01
1.404709000000000096e-01,9.141862837586007817e-01
1.405403500000000083e-01,9.141630288044760855e-01
1.406098000000000070e-01,9.141398354755843059e-01
1.406792500000000057e-01,9.141166344021145473e-01
1.407487000000000044e-01,9.140934948580259345e-01
1.408181500000000030e-01,9.140703471113553746e-01
1.408876500000000032e-01,9.140472262886271126e-01
1.409571000000000018e-01,9.140241674568625463e-01
1.410265500000000005e-01,9.140011009927465624e-01
1.410959999999999992e-01,9.139780958753861428e-01
1.411654499999999979e-01,9.139550831901825934e-01
1.412348999999999966e-01,9.139321317765574104e-01
1.413043499999999952e-01,9.139091728447430452e-01
1.413737999999999939e-01,9.138862750974195981e-01
1.414432499999999926e-01,9.138633698709479614e-01
1.415126999999999913e-01,9.138405257423558581e-01
1.415821499999999900e-01,9.138176741802974679e-01
1.416515999999999886e-01,9.137948836199696334e-01
1.417210499999999873e-01,9.137720851745232409e-01
1.417905499999999874e-01,9.137493135520943222e-01
1.418600000000000139e-01,9.137266033861101144e-01
1.419294500000000125e-01,9.137038858989544599e-01
1.419989000000000112e-01,9.136812292260018120e-01
1.420683500000000099e-01,9.136585652894722021e-01
1.421378000000000086e-01,9.136359620892028355e-01
1.422072500000000073e-01,9.136133516745007510e-01
1.422767000000000059e-01,9.135908019136489422e-01
1.423461500000000046e-01,9.135682449823345763e-01
1.424156000000000033e-01,9.135457486208683475e-01
1.424850500000000020e-01,9.135232451338483051e-01
1.425545000000000007e-01,9.135008021137462908e-01
1.426239499999999993e-01,9.134783515157665068e-01
1.426934499999999995e-01,9.134559276286605689e-01
1.427628999999999981e-01,9.134335646609855752e-01
1.428323499999999968e-01,9.134111946802252469e-01
1.429017999999999955e-01,9.133888849813502908e-01
1.429712499999999942e-01,9.133665683190227425e-01
1.430406999999999929e-01,9.133443118518355108e-01
1.431101499999999915e-01,9.133220484665742767e-01
1.431795999999999902e-01,9.132998451971600096e-01
1.432490499999999889e-01,9.132776350573174051e-01
1.433184999999999876e-01,9.132554849324929780e-01
1.433879499999999863e-01,9.132333274795790823e-01
1.434574499999999864e-01,9.132111966328279040e-01
1.435269000000000128e-01,9.131891262374393081e-01
1.435963500000000115e-01,9.131670490755436909e-01
1.436658000000000102e-01,9.131450317429787855e-01
1.437352500000000088e-01,9.131230077020361380e-01
1.438047000000000075e-01,9.131010434081623384e-01
1.438741500000000062e-01,9.130790724425417171e-01
1.439436000000000049e-01,9.130571611315021485e-01
1.440130500000000036e-01,9.130352431881194608e-01
1.440825000000000022e-01,9.130133848159625032e-01
1.441519500000000009e-01,9.129915198601828985e-01
1.442213999999999996e-01,9.129697143773719548e-01
1.442908499999999983e-01,9.129479018632814524e-01
1.443603499999999984e-01,9.129261158346227978e-01
1.444297999999999971e-01,9.129043897080318937e-01
1.444992499999999958e-01,9.128826570952465191e-01
1.445686999999999944e-01,9.128609837617115419e-01
1.446381499999999931e-01,9.128393039983727641e-01
1.447075999999999918e-01,9.128176834335887113e-01
1.447770499999999905e-01,9.127960564815733591e-01
1.448464999999999892e-01,9.127744886410934511e-01
1.449159499999999878e-01,9.127529144528977456e-01
1.449853999999999865e-01,9.127313992911595397e-01
1.450548500000000129e-01,9.127098778250323230e-01
1.451243000000000116e-01,9.126884152840255560e-01
1.451937500000000103e-01,9.126669459907906790e-01
1.452632500000000104e-01,9.126455030498791254e-01
1.453327000000000091e-01,9.126241194544675306e-01
1.454021500000000078e-01,9.126027296487859708e-01
1.454716000000000065e-01,9.125813985714226195e-01
1.455410500000000051e-01,9.125600613333364475e-01
1.456105000000000038e-01,9.125387827391631124e-01
1.456799500000000025e-01,9.125174980270149838e-01
1.457494000000000012e-01,9.124962718746442158e-01
1.458188499999999999e-01,9.124750396438966460e-01
1.458882999999999985e-01,9.124538658645031663e-01
1.459577499999999972e-01,9.124326855557129967e-01
1.460272499999999973e-01,9.124115314739797977e-01
1.460966999999999960e-01,9.123904362605405050e-01
1.461661499999999947e-01,9.123693350628178100e-01
1.462355999999999934e-01,9.123482921258080358e-01
1.463050499999999920e-01,9.123272432552327338e-01
1.463744999999999907e-01,9.123062525602660955e-01
1.464439499999999894e-01,9.122852559688857665e-01
1.465133999999999881e-01,9.122643174656493992e-01
1.465828499999999868e-01,9.122433731080965558e-01
1.466523000000000132e-01,9.122224867579871166e-01
1.467217500000000119e-01,9.122015945955095351e-01
1.467912000000000106e-01,9.121807603341819393e-01
1.468606500000000092e-01,9.121599198100350803e-01
1.469301500000000094e-01,9.121391053693833628e-01
1.469996000000000080e-01,9.121183492302371576e-01
1.470690500000000067e-01,9.120975873605068340e-01
1.471385000000000054e-01,9.120768831899034312e-01
1.472079500000000041e-01,9.120561733401806315e-01
1.472774000000000028e-01,9.120355211067174839e-01
1.473468500000000014e-01,9.120148632300653091e-01
1.474163000000000001e-01,9.119942628786830152e-01
1.474857499999999988e-01,9.119736569208911625e-01
1.475551999999999975e-01,9.119531083829935936e-01
1.476246499999999962e-01,9.119325537972093887e-01
1.476941499999999963e-01,9.119120251666694710e-01
1.477635999999999949e-01,9.118915543566484816e-01
1.478330499999999936e-01,9.118710780245645742e-01
1.479024999999999923e-01,9.118506589098271942e-01
1.479719499999999910e-01,9.118302343190497483e-01
1.480413999999999897e-01,9.118098668645983063e-01
1.481108499999999883e-01,9.117894939777462238e-01
1.481802999999999870e-01,9.117691781426929820e-01
1.482497500000000135e-01,9.117488569103686658e-01
1.483192000000000121e-01,9.117285926421290210e-01
1.483886500000000108e-01,9.117083230114957360e-01
1.484581000000000095e-01,9.116881102346893195e-01
1.485275500000000082e-01,9.116678916508769159e-01
1.485970500000000083e-01,9.116476988609170107e-01
1.486665000000000070e-01,9.116275633164568903e-01
1.487359500000000057e-01,9.116074224911032697e-01
1.488054000000000043e-01,9.115873383204816660e-01
1.488748500000000030e-01,9.115672489134323264e-01
1.489443000000000017e-01,9.115472160748360198e-01
1.490137500000000004e-01,9.115271780366414056e-01
1.490831999999999991e-01,9.115071964808958427e-01
1.491526499999999977e-01,9.114872097647063187e-01
1.492220999999999964e-01,9.114672794463323235e-01
1.492915499999999951e-01,9.114473440020383066e-01
1.493609999999999938e-01,9.114274648437227233e-01
1.494304499999999924e-01,9.114075801144874145e-01
1.494999499999999926e-01,9.113877210117248273e-01
1.495693999999999912e-01,9.113679185750334089e-01
1.496388499999999899e-01,9.113481110875991664e-01
1.497082999999999886e-01,9.113283596839062417e-01
1.497777499999999873e-01,9.113086032732103936e-01
1.498472000000000137e-01,9.112889028584034712e-01
1.499166500000000124e-01,9.112691974696200958e-01
1.499861000000000111e-01,9.112495479887439132e-01
1.500555500000000098e-01,9.112298935683044165e-01
1.501250000000000084e-01,9.112102949525745510e-01
1.501944500000000071e-01,9.111906909621191319e-01
1.502639500000000072e-01,9.111711124560870623e-01
1.503334000000000059e-01,9.111515901269671147e-01
1.504028500000000046e-01,9.111320629329716647e-01
1.504723000000000033e-01,9.111125913337799753e-01
1.505417500000000020e-01,9.110931149130254703e-01
1.506112000000000006e-01,9.110736940068057121e-01
1.506806499999999993e-01,9.110542683164248867e-01
1.507500999999999980e-01,9.110348980504913152e-01
1.508195499999999967e-01,9.110155230294878503e-01
1.508889999999999953e-01,9.109962033403866677e-01
1.509584499999999940e-01,9.109768789283693158e-01
1.510278999999999927e-01,9.109576097418411456e-01
1.510973499999999914e-01,9.109383353976319153e-01
1.511668499999999915e-01,9.109190863577213415e-01
1.512362999999999902e-01,9.108998929107792186e-01
1.513057499999999889e-01,9.108806948111715096e-01
1.513751999999999875e-01,9.108615517272088402e-01
1.514446499999999862e-01,9.108424040292509849e-01
1.515141000000000127e-01,9.108233112612719173e-01
1.515835500000000113e-01,9.108042139129358672e-01
1.516530000000000100e-01,9.107851714081366401e-01
1.517224500000000087e-01,9.107661243572786613e-01
1.517919000000000074e-01,9.107471320444907592e-01
1.518613500000000061e-01,9.107281347505525870e-01
1.519308500000000062e-01,9.107091626061745160e-01
1.520003000000000049e-01,9.106902455588975487e-01
1.520697500000000035e-01,9.106713240346973048e-01
1.521392000000000022e-01,9.106524570399037177e-01
1.522086500000000009e-01,9.106335856074008195e-01
1.522780999999999996e-01,9.106147686169281386e-01
1.523475499999999982e-01,9.105959472184600445e-01
1.524169999999999969e-01,9.105771801718999248e-01
1.524864499999999956e-01,9.105584087480350641e-01
1.525558999999999943e-01,9.105396915869915508e-01
1.526253499999999930e-01,9.105209700811213169e-01
1.526947999999999916e-01,9.105023027318702722e-01
1.527642499999999903e-01,9.104836306037473737e-01
1.528337499999999904e-01,9.104649834344568093e-01
